날짜,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2025-12-10,686.4,647.3,624,605.9,606.2,624.5,669,734.1,749.9,712.6,692.4,657.8,605.9,610.7,641.3,702.3,756.1,794.3,804.8,794.1,769.3,740.8,729.9,701.2
2025-12-11,648.5,613.4,591.4,575.3,579.8,595.8,638.7,690.7,750.4,747.4,724.6,681.5,631.9,662.2,716.1,739.1,770.2,819,826.5,806,768,740.5,724.7,711.5
2025-12-12,689,652.7,628.3,618.5,619,642.3,686.6,748.2,757.5,705.8,695.8,691.7,650.6,669.8,681.3,711.8,750.3,795.1,808.7,798.6,768,744.5,731.2,718.7
2025-12-13,668.5,633.3,606.4,601.7,605.2,618.6,636.9,659.7,687.4,670.7,634.2,676.6,687.1,695,687.6,705.3,745.4,769.8,780.9,776,774.7,751.1,724.1,714.8
2025-12-14,671.4,636.5,617.1,606.2,607.4,620.4,646.3,673.3,707.1,722.7,712.5,726,728.3,728.7,725.8,744.6,781,820.3,816.8,804.5,792.8,756.7,740.5,723.2
2025-12-15,676.1,647.1,628.3,617.9,625.8,640.9,683.4,751.7,773.3,724.2,686.6,648.5,612.6,630.8,660.9,722.2,773.5,840.4,861.5,858.6,841.1,808.2,790.2,759.2
2025-12-16,703.2,663.4,642,635.4,632.5,651.7,690.3,745.4,774.4,735.6,700.8,685.5,644.1,649.2,657.1,686.3,741.4,802.3,825,819.8,800.6,771.7,751.5,720.5
2025-12-17,663.8,624,599.8,589.2,586.9,613.2,651.7,715.5,752.5,741.9,750.4,721.9,681.7,709,709.2,723.8,783.5,845.2,856.2,847.6,828.5,798,777.8,750.5
2025-12-18,700.9,666.2,645.5,631,629.8,652.7,697.5,759,769.9,708.1,663.9,623.7,599,609.1,632.2,676.3,746.3,823.5,851,848.5,834.5,804.6,779.9,744.7
2025-12-19,687.3,647,617.7,601.9,602.7,619.6,656.4,712.8,758.6,719.4,667.5,630.2,610.6,652.6,657.4,686.7,736.6,780.7,787.3,781.8,763.9,741.1,729.4,707.7
2025-12-20,662.8,622.8,594.9,576.3,572.8,584.7,609,635.5,666.6,682.8,681.1,655.7,609,624.4,639,672.3,705,738.1,748.6,739.5,733.4,714.6,705.3,691.2
2025-12-21,650.8,622.3,600.2,589,592.8,608.1,635.2,657.8,680.8,695.5,713.9,691,659.5,597.5,617.1,655.8,731.5,808.1,837.4,833.9,823.1,800.7,786,759.3
2025-12-22,712.6,678.5,655.3,644.9,649,677,722.4,787.6,807.7,736.8,690.4,643.7,614.1,645.4,657.6,697.6,753.1,825.7,851.8,844.2,824.1,795.9,773.8,743.4
2025-12-23,694.4,653.7,622.5,609.3,613.8,630.6,666.5,724.6,759.1,731.6,719.9,720.1,634.9,693.5,709.7,734.6,756.2,793.5,796.2,788,768.1,745.3,733,707
2025-12-24,657.4,620,596.3,579.5,580,596,632.9,696.8,768.3,804.5,805.7,785.9,775.7,799.6,795,802.9,825,842.7,836.3,823.5,799.8,776.6,765.3,741.9
2025-12-25,693.2,657.7,631.6,620.4,620.8,634.6,662.3,695,724.7,716,712.5,698.2,667,684.7,698.6,749.1,808.1,859.7,875.5,868.6,852.1,832.7,815.2,794
2025-12-26,745.6,706.5,684.5,670.8,670.7,695,739.6,813,901.3,916.1,866.1,831.6,810.5,820.5,847.5,871.6,914.2,971.3,970,953.4,932.5,902.6,872,848
2025-12-27,793.6,752.2,724.5,708.5,707.5,721.2,753.4,782.8,779.6,716,688.5,664.7,689.6,709.6,723.3,731.1,794.6,867.6,895.9,895.3,881.6,857.6,838.8,819.3
2025-12-28,778.2,741.6,716.6,700.9,701.8,718.1,744.2,767,736,650.6,604.9,572.5,559.8,583.8,622.9,664.1,733.2,797.2,825.9,827.4,807.2,779.2,762.8,731.5
2025-12-29,684.5,655.2,634,624.6,626.5,644.9,688.3,754.9,788.6,744.2,709.8,700.9,666.2,658.6,677.6,713,761.3,824.4,850.6,851.5,831.7,803.8,787.5,757.7
2025-12-30,704.5,667.7,641.6,624.6,627.5,647.3,691.7,758.9,811.1,743.9,713.1,683.2,631.6,635.4,654.3,691.1,763.6,850.3,886.9,885.9,870.9,848.1,832,805.3
2025-12-31,755.8,712.6,684.7,668.5,669.3,689.1,729.8,791.2,831.8,843.2,809.4,778.5,767.2,753.3,764.4,818.9,846.6,933.7,948.5,933.2,914.6,888.4,871.9,853
2026-01-01,809.1,769.1,740.6,724.9,719.7,733.7,752.6,771.6,777,723.4,709.9,746.4,736.5,741.1,758.4,774.4,823.7,902.3,934.8,925.3,910.8,876.5,850.7,821.5
2026-01-02,765.4,735.1,714,696.8,701.2,724.5,773.4,849.6,941.7,1000.2,1005.7,974.5,938,947.3,948.1,954.1,980.5,1006.4,995.1,974.2,939.4,895.5,872.5,848.9
2026-01-03,795.2,753,725.8,711.8,711.2,725,757.7,790.1,809.8,805.6,804.2,784.3,751.8,737.8,726.4,756.9,817.2,891.7,915.3,907.1,890.3,862.6,850.9,831.7
2026-01-04,780.8,737.8,713.2,696.1,691.2,704.4,725.1,747.3,763.8,745.9,727.1,711.8,702.9,682.1,693.4,724.8,763.1,834.4,863.6,857.1,837.7,809,790.3,765.7
2026-01-05,716.1,675.5,650.3,639.7,640.6,659,705.8,781.4,860.9,866.5,871.5,850.1,831.7,834.4,854.5,841.7,867.9,930.4,953.1,951.9,931.4,900.9,880.9,856.3
2026-01-06,804.8,768.3,739.8,724.8,725.8,742,784.3,858.3,877.4,799,741.3,699,659.7,691.4,687.4,732.9,793.7,886.8,925.8,921.6,902.6,873.4,848.9,813.5
2026-01-07,762.6,719.9,696.8,691.1,688.3,703,747.9,818,865.2,891.9,872.1,828.3,833,833.6,827,841.6,850.3,915.4,934,936.2,913.1,883.4,857.5,832.6
2026-01-08,782.4,745.3,720.7,703.3,703.2,723.2,769.4,833,904.2,891.4,877.5,852.5,828.7,838,847,854.2,892.2,964.8,985.8,975.2,963.9,919.2,884.8,850.5
2026-01-09,795.2,747.7,722.6,709.4,705.5,727.6,771.4,837.2,879.4,814.2,758.7,719.1,677.7,709.2,721.5,734.4,795.1,885.4,914.6,907.7,881.6,849.3,831.9,812.1
2026-01-10,759.9,716.6,687.8,670.2,677.2,687.2,714.1,739.4,749.9,706.7,686.5,661,634.6,637.9,644.2,683.6,771.3,862.1,905.2,902.7,882.9,859.8,845.3,836.5
2026-01-11,802.4,770.3,752.6,738.2,737.4,753.1,780.8,815.4,845.1,875,840.7,795.9,765.4,748.3,771.9,812.7,876.4,943.5,978.7,968.6,947.3,914.8,890.4,862.3
2026-01-12,808.6,770.5,755.4,745.3,749,768.3,818.4,894.4,955.4,914.7,840.1,786.1,763.7,765.6,762.1,781.1,828.9,895.9,938.7,928.5,896,857.6,829.7,797.1
2026-01-13,745.6,706.1,689.9,679.4,687.5,711.8,753.9,821.8,853.2,781.1,747.9,711,681.1,694.1,712.3,731,779.3,881.3,935.4,941.1,947.2,923.1,905.1,881.7
2026-01-14,833.8,793.3,769.6,756.4,758.8,781.1,826.6,894.4,913.9,822.2,770.2,702.3,658.8,668.2,676.3,696,787.6,853.7,893.6,895.4,866.1,829.7,804.9,774.6
2026-01-15,721.3,681,651.4,637.7,636,651.3,689.1,740.6,781.8,787.4,756.4,734.3,658.2,653.4,647.2,675.9,754.3,794.5,852.9,862.5,856.3,830.5,813.9,797.3
2026-01-16,752,712.2,690.9,677.8,687,714.2,758.9,824.4,831.1,731.8,696.7,650.1,603.6,599.7,613.9,651.9,715.7,788.9,851.3,860.4,848.5,830.9,820.4,799.2
2026-01-17,743.7,705.2,677.4,667.6,672.3,691.1,723,754.2,740.5,656.5,637.7,628.1,608.9,587.3,588,623.7,686.7,770,845.7,858,853.4,837.3,820.9,793.7
2026-01-18,748.9,719.6,698.1,688.7,689.5,704.7,730.5,757.6,727.5,633.2,591.6,581,557.5,540.7,572.2,637.1,681.7,745.4,805.3,807.3,799.4,791.1,783,759.3
2026-01-19,712.1,677.2,655.1,640.3,639.5,656.3,698.8,771.3,816.3,826.8,791.6,792.6,769.3,807.4,815.3,837.7,858.3,935.8,965.4,957.3,932.4,894.6,878.5,855.1
2026-01-20,803.7,764.5,739.1,726.2,730.4,750.7,790.6,856,937.4,936.4,884,836.7,762.3,724.9,730.7,769.4,865,963.2,1009.9,1001.7,988.6,963,942.5,913.4
2026-01-21,857.2,812.5,792.2,777.6,778.6,793.4,838.6,904.7,968.2,964.1,955.1,932.4,908.2,897.4,902.9,926.6,958.7,1019.1,1020.6,1029.6,1021.1,979.9,953.6,921.9
2026-01-22,872,828.8,797.9,780.7,781.1,797.9,847.7,909.9,994.3,1024.1,1034.7,987.5,924.2,913.4,895.4,893.9,916,993.3,1017.6,1002,990.3,956.9,932.1,904.8
2026-01-23,851.8,819.9,797.1,780.6,772.6,795,836.9,904.4,937.8,903.9,878.7,833.2,797.8,798,834.7,844.4,880.5,947.5,984.8,983.7,958,926,905.3,869.3
2026-01-24,814.6,776.1,747.7,731.9,734.9,747,780.2,819.7,807.9,745,715.9,686.2,652.7,638.6,632.6,671,744.1,864.2,953.1,962.8,951.4,929.9,915.7,899.8
2026-01-25,858.7,821.3,796,774.6,767.4,772.3,791.5,811.4,809.4,749,680.4,616.3,589.9,590,615.2,655.6,732.2,856.5,946.7,959,952.3,939,913,884.7
2026-01-26,834,804.4,767.1,735.7,723.3,733.7,782.5,859.4,906.1,936.2,940.5,905,864.5,859,852.1,899.5,939.7,969.4,986.3,973.9,940.4,897.7,875.1,847.3
2026-01-27,797.6,764.9,739.8,726.8,714.1,733.4,774.1,837.6,921.7,944.5,907.7,823.6,779.4,761.7,742.7,765.6,841.2,945.4,1012.1,1013.2,992.9,957,934.6,911.2
2026-01-28,855.3,815.3,793.1,774.5,776.5,792.1,834.1,896.6,927.8,912.7,835.7,813.6,757.1,728.3,713.3,727.8,781,897.7,978.7,994.3,992.1,966.6,943.6,914.1
2026-01-29,860,817.4,797.5,782.5,782.1,807,855.6,917.1,929.4,836.4,802.2,745.7,703.8,752.1,800.3,828.2,841.2,900.2,957.6,960.8,950.6,933,915.5,891.7
2026-01-30,849.9,808.4,777.5,764.5,768.6,783.4,832.8,894.6,937.2,902.2,887.4,878.6,832.5,817.4,816.9,853.8,895,947.1,998.9,1012.1,986.4,950.1,922.7,885.5
2026-01-31,828,787.4,751.6,730.3,727.1,741.5,770.7,805.2,820.1,729.2,666.9,630.5,601.7,597.8,613.4,668.7,742.5,867.3,947.8,948.6,927.4,895,879.8,865.2
2026-02-01,818,779,752.1,729.4,728.4,744,769.6,798.5,800.3,756.8,718.7,713,688.1,661.9,642.6,660.6,722.9,828.8,927.5,951.1,941.7,920.2,911.2,891.8
2026-02-02,850.9,814,786.4,770.1,758.4,746.5,786.7,861.7,909.9,917.6,895.2,815.4,740.1,751.4,764.5,829,863.1,931.7,999.3,1001.1,977.6,949,924.1,895.7
2026-02-03,845.3,803,781.1,769,772.7,790.6,837.4,893.1,873.6,787.4,764.6,720.4,660.4,666,683.9,720.8,776.8,837.6,923.3,972.3,958.8,928.6,915.6,892
2026-02-04,846.5,816.7,796.5,781.4,776.2,782,813.9,866.8,881.4,812.4,761.2,700.4,659.8,683.8,693.6,701,765,846.8,920.1,935.2,912,879.5,863.1,835.6
2026-02-05,772.2,725.3,689,665.5,662.7,675.4,711.6,766.7,802.4,764.1,752.4,729,706.9,693.3,671,679.8,712,768.2,831.8,854.2,860.1,847.4,835.1,807.7
2026-02-06,763,719.7,684.2,670.3,670,692.6,741.1,800.8,853.6,885.2,895.4,844.2,774.4,776.2,803.5,799.1,825,890,944.3,949.7,924.2,893,872.8,850.3
2026-02-07,796.1,762.7,732.5,725.1,743.3,757.4,791.5,836.6,857.7,846.5,835.4,819.6,820.2,820.3,806.2,828.9,871.4,949.7,1007.1,1008.8,988.6,954,930.3,913.2
2026-02-08,854.3,816.8,792.4,781.2,779.4,795,822.4,848.5,886.7,917.1,916.1,896.5,864.2,820.9,826.2,854.2,899.2,961.9,1002.9,995.1,970.5,936.6,914.5,887.8
2026-02-09,847.4,809.7,782.7,773.7,770.7,789.1,832.5,903,923.1,868.2,801.8,742.7,693.9,700.4,742.3,797.4,821.2,891.3,956.3,968.7,946.3,901.7,879.1,846.9
2026-02-10,792.3,762,733.3,698.6,703.7,717.7,749,806.2,894,950.5,973.6,955.5,929.4,946.3,912.7,885.1,895.5,911.1,916.5,902.6,889.9,862.1,840.4,813.5
2026-02-11,764.7,729.8,702.4,692.1,694.7,717.3,758.3,822,846.1,812.1,820.6,778.9,724.4,701.8,727.6,757.3,785.6,841.1,906.9,922.1,918.9,899.5,890.7,872.3
2026-02-12,829.9,796.2,771.1,753.4,755.9,775,819.9,870.2,843.2,765.5,738.5,686.1,656.4,650.1,659,678.5,699.5,765.5,874,912.2,919,904.6,889.2,862.3
2026-02-13,817.2,786.3,768.4,752.9,750.8,769.5,811.5,853.6,814.5,730.4,706.5,649.4,596.7,603.7,609.9,634.6,685.2,760.6,848.9,886.6,880,858.6,847.8,824.7
2026-02-14,780,739.5,707.6,688,666.2,663.6,686.9,711.7,753.8,762.8,745.1,723.3,735.4,701.3,689.7,699.3,715.9,744.3,783.9,797.9,783.2,764.9,747.8,733.6
2026-02-15,703.8,676.4,651.3,640.8,640.3,657.3,689.6,708.3,644,573.1,538.5,507.7,488.4,489.4,514.1,558.7,642.4,705.1,771.6,802.4,797.9,784.6,778.7,763.9
2026-02-16,721.7,686.5,665.6,656.1,662.3,675.4,694.4,717.2,734.6,767.8,692.2,663.1,658.5,664.9,642.4,632,643.7,740.8,823.9,836,828.7,817.6,811.7,785.4
2026-02-17,736.9,704.6,687.3,677,680.9,696.9,735.6,755.7,648.8,530.7,474.3,435,423.9,425,433.6,469.3,541.7,646.1,759.1,798.6,803.3,802.5,797.9,785.9
2026-02-18,750.7,714.2,689.2,672.5,675.5,697.7,727.6,737.7,646,560.3,528.2,506.2,488.7,489.2,503.5,542,614.6,710.1,815.5,850.2,849.2,834.3,826.1,806.2
2026-02-19,764.3,732.3,715.7,706.8,713.4,735.7,782.1,821.4,765.4,702.3,664.3,625.7,597,612.1,657.5,696,736.7,808.4,861.5,868.4,846.9,819.9,805.5,785.8
2026-02-20,740.4,699.5,671.5,654.5,660.8,688.1,733.4,786.3,755.7,692.8,674.7,632.8,601,612.6,622.5,631.8,656.6,716.5,792.4,836,848.2,841.6,832.7,808.3
2026-02-21,759.8,717.9,692,676.6,676.4,690.9,721.7,727.9,655.2,596.2,582.8,543.2,502.3,504.5,510.2,542.1,602.6,682.6,758.4,790,784.2,772.6,758.2,730.6
2026-02-22,685.2,647.7,621.4,600.1,604.7,610.8,627.6,632.7,606.1,570,538.4,492.7,484.4,477.2,526.4,558.6,599,660,753.3,782.5,784.7,778.8,774.2,762.8
2026-02-23,723.7,695.7,676.8,666.7,673.1,695,732.9,762,730.2,668.3,654.4,621.1,582.6,589.8,597,617.5,658.2,724.6,819.1,855.7,854,845.4,837.4,808.7
2026-02-24,757.9,723.4,693.6,664.7,645.9,657.9,697.7,744.3,839.5,908.9,946.4,937.5,917.1,930.4,905.6,890.8,879.8,873.2,878.5,871.4,858.9,827.5,806.9,777.3
2026-02-25,722.8,689.6,665.5,648.6,649.2,663.5,698.1,753.6,816.9,838.6,832.7,815.3,745.2,733.6,722.4,717.4,749.5,789,831.4,849.1,823.9,801.1,784.2,761.4
2026-02-26,706.7,671.6,660.3,644.6,641.5,657.2,691.1,728.2,777.6,796.3,819.1,806,779.2,778.3,785,783.6,788.1,806.9,823.9,817.7,823.8,792.5,775.5,750.3
2026-02-27,700,663.1,638.1,626.7,626.5,642.9,678.5,726.1,799.7,845.9,849.7,837.8,803.1,794.5,784,779.2,791.3,806,848.1,852.7,824.7,797.8,781.3,756.5
2026-02-28,716.9,677.6,648.1,634.6,640.4,652,683.8,690.2,661.6,634.6,618.2,583,559.3,551.1,559.2,593.4,640.1,701.3,771.4,796.2,794.8,784.8,766.5,737.3
2026-03-01,694.9,666,642.3,628.3,623,631.7,654.5,662.4,647.4,610.7,607,601.7,608.7,645.6,674.8,709.9,756.4,784.7,800.6,805.6,788.5,768.1,758.8,736.5
2026-03-02,689.8,656.6,633.6,621.3,620.4,629.7,659.5,681.8,725,758.2,769.6,775.2,738.4,751.4,761.8,759.3,776.1,802.8,825.8,823.9,807.9,792.5,783.4,761.6
2026-03-03,715.1,676.4,655.9,646.4,642.9,655.1,698,756,802.6,825.9,750.8,746.5,731.8,725.4,732.4,737.5,761.2,788.8,828,860.8,836.7,823.1,797.3,769.3
2026-03-04,730.4,705.6,684.8,669.5,669.1,686.4,731.7,764.6,711.9,671,660.1,631.4,591.5,599,618.4,619.3,640.6,709.7,781.1,831.8,851.6,831.8,822.4,796.6
2026-03-05,749.8,710.8,685.1,670.3,668.8,687.5,725.8,759.8,714.1,679,659.1,615.9,638.5,638.1,628.5,631.8,667.8,715.9,761.1,782.1,796.3,775,755.4,730.9
2026-03-06,687.3,645.3,632.1,628.7,635.6,651,702.9,770.4,843.7,846.6,809.1,669.7,628.5,679.2,680.2,688,737.9,784.7,848.8,892.3,882.4,863.8,853.7,832.3
2026-03-07,788.5,753.6,729.3,714.8,712.9,716.3,739.9,754.8,752.5,699.7,659,618.8,577.4,576.6,571.6,588.5,641.1,733.6,853.5,906,902.4,886.2,874.1,856.6
2026-03-08,809.4,773.6,750.3,738.1,740.2,748,770.5,744.4,670.1,605.7,566.8,533.4,587.4,563,540,571,618.9,703,811.2,874,874.6,860.8,847.6,824.8
2026-03-09,776,732.1,716.3,703.8,702.4,720.9,763.5,793.5,771.4,757.9,763.7,774.4,763.2,744.6,688.2,680,750.8,806.8,907,945.7,926.7,901,884.3,861.5
2026-03-10,812,782.7,756.9,742.3,744.3,766.3,810.9,831.6,771.5,716.4,691,649.7,621,638.4,650.3,653.8,684.6,754.3,833,876.8,894.2,879.9,859.2,823.4
2026-03-11,771.1,732.3,712.1,708.2,713.9,739.2,786.3,809.6,748.6,693,689.5,637.4,611.2,642.6,655.9,669.8,688.7,750.8,819.7,861.8,875.9,845.9,841,815.6
2026-03-12,766.9,736.9,719.9,710.2,712.1,733.8,772.1,788.9,743.4,719.4,711.8,660.9,617.4,621.9,640.7,669.1,694.2,753.3,828.7,874.7,886.1,859.7,842.5,807
2026-03-13,751.4,719.7,700.2,689.8,696.4,717.2,760.3,780,724.9,685.9,673.1,617.2,574.8,568.2,577.1,605.9,666.8,740.9,828.8,888.6,882.9,854.4,846.5,825.9
2026-03-14,771.5,723.4,693.4,689.9,706.9,726.8,754,729.9,631.6,586.2,553.2,516.6,501.4,503.4,517.5,553.6,609.7,684.1,773.7,834,836.5,826.5,820.7,800.4
2026-03-15,763.6,728.6,708.2,695.7,694.7,702.8,718.7,690.7,642.5,622.2,608.3,613.5,637.7,632.1,585.6,584.5,605.9,693.5,782.6,840.7,841,819,804.4,777.1
2026-03-16,736.8,702.8,682,673,676.8,697.6,736,757.3,725.4,736.4,757.8,747.7,724.7,733.6,738.2,741.8,752.1,784.1,826.8,854,840.5,816.5,817.5,801.4
2026-03-17,757,723.5,696.5,682.4,682,703.9,745.6,757.9,702.1,705.6,631.7,593.7,560.5,565.9,591,640.1,689.5,752.7,788.8,805.1,788.5,764.2,746.7,723.5
2026-03-18,679,643.2,619.6,609.5,613.9,633.7,672.2,731.5,804.3,834.2,833.9,794.3,770.3,776.9,789.7,795.3,821.6,833.5,857.5,844.9,857.4,838.1,814.1,788.7
2026-03-19,743.6,710.8,692.4,683.6,688.6,711,755.9,747.7,694.2,653.6,609.2,576.3,539.4,542.4,557.6,586.8,649.9,722.3,806.5,885.4,887.6,868.6,854.4,825.5
2026-03-20,775.1,737.8,713.3,701.1,695.4,697.9,744.2,749.6,680.7,636.5,598.6,561.4,544.1,562.1,563.8,594.4,661,712,784.4,844,852,845.8,836.2,808.8
2026-03-21,759.1,720.5,699.6,689.6,699.2,718.9,750.8,699.4,593.8,550.3,522.3,492,477.4,474.8,488.3,525.8,584.9,662.1,746.8,818.8,827.9,825.8,822.1,802.6
2026-03-22,762.3,728.4,700.9,679.7,687.6,697.1,710.8,667.5,588.7,528.6,542,486.1,550.8,574.3,594.3,597.4,600.3,652.7,729.6,789.5,803.2,794.4,786.3,766.3
2026-03-23,720.6,689.3,674.2,661.7,668,686.8,725.7,707.7,646.3,611.5,577.4,544.5,517.5,531,544.2,577.4,644.1,706.6,771.5,825.9,817.5,794.6,788.4,757.2
2026-03-24,711.7,677.9,656.3,639,635.9,653.2,683.3,699.4,677.7,615.8,589.2,558.3,578.6,653.2,688.5,697,714.2,748.2,777.6,793.7,785.3,760.1,742.9,718.2
2026-03-25,675.6,645.3,631,624.5,625.3,643.7,684.3,742.3,814.5,832,822,776.6,677.5,611.4,588.6,590.9,640.4,699.1,765.9,834.5,832.2,817.5,803.3,780.1
2026-03-26,731.2,695.1,678.2,669,669.9,687.7,721.2,707,670.5,614.9,573.5,533.2,512.9,527.3,551.9,575.1,621.5,686.7,756,815.9,811.1,796.7,779.6,759.7
2026-03-27,712.6,683.3,661,649.2,644.7,667.6,700,696.6,654.5,634.5,603.7,549.9,523.1,527.5,542.8,574.5,624.7,677.9,730.7,783,791.8,783.9,775.5,752.2
2026-03-28,707.4,674.2,652.6,642.3,641.6,653.6,671.5,639.2,574.3,532.2,506,475.7,459.6,463.2,476.1,506.4,571.5,638,704.2,763.8,776,767.5,754.2,725.7
2026-03-29,682.4,649.2,625.6,619.5,617.3,638.3,662.9,616.8,544.6,519.4,496.5,500.7,520,514.5,507.7,569,595.2,639.1,697.8,739.1,745.6,736.4,729,701.3
2026-03-30,658,626.1,604.5,584.2,576.5,593.6,620.3,665.7,718.9,725,736.9,731,733.1,746.9,723.9,724,754.5,778.8,784.3,790,766.2,736.8,722.6,692.3
2026-03-31,648.5,615.7,596.6,601,604.7,627.3,664.7,671.4,675.5,679,639,576.3,527.8,530.1,526.6,569.5,645.6,707.4,749.4,781.5,775.6,756.6,745.3,712.3
2026-04-01,662.3,629.6,607.7,597.5,597.9,614.6,645.2,697.2,746,757.6,719.6,699,709.1,667.4,651.9,642.8,682.9,715.1,752,790.5,785.2,770.2,765.6,748.5
2026-04-02,708.9,675.4,655.4,646.6,648,672.8,701.2,660.7,606.2,574.2,541.7,513.9,498.5,504.7,521.4,558,612.6,674.1,734.2,798.9,802.8,788.3,772,737.8
2026-04-03,692,660.4,643.5,627.2,628.7,651.1,685.2,650.7,625.8,575.7,550.4,583.3,619.1,639.1,652.7,674.2,703,744.8,757,777.3,768.2,747.5,726.8,701.4
2026-04-04,651.5,618.1,603.2,577,583.1,591.1,613.2,646.2,619,603.2,561.3,558.2,578.1,610.4,601.1,633.9,662.7,696.1,728.2,773.2,776.1,763.8,760.2,746.3
2026-04-05,705.6,671.1,652.8,646.7,651.9,668.5,673.7,609.8,523.9,493.2,490.5,453.2,423.4,425.5,442.5,486.6,552.8,625.6,690.9,750.6,761.8,749.5,730.8,702.3
2026-04-06,657.8,626,602.1,588.1,585,600.3,617.4,637.4,661,670.4,656.6,640.6,633.6,637,644.4,660.1,688.1,722.8,752.3,768.9,751.9,728.9,710.3,683.2
2026-04-07,644.3,623.3,607.7,604.9,608.5,634.8,672.1,639.3,586.1,571.1,531.3,497.6,469.4,485.5,498.4,534.9,584.9,669.1,760.3,839.2,846.3,833.7,822,794
2026-04-08,748.8,714.2,695.2,682.6,689.5,709.8,727,660.4,593,563.3,537.5,503.6,482.8,499.6,515.3,571.3,636.1,689.2,742.4,794.9,795,779,758.5,721
2026-04-09,663,633.4,611.8,599.4,598.6,615.6,642.1,711.7,749,751.3,798.9,793.8,759.4,803.3,787.7,773.8,777.3,780.5,779.1,785.2,763.9,742.5,721.5,689.6
2026-04-10,646.3,613.3,592,577.2,578.2,593.6,624.1,657,635.7,600.7,628.8,600,594.2,604.5,606.5,605.9,634.6,680.9,723.4,769.4,776.9,762.9,757,736.3
2026-04-11,691.2,661.4,645.5,635,636.1,651.5,655.4,581.3,524.5,498.8,487.5,468.7,468.1,496.9,514,575.3,624.7,660.8,698.5,738.8,739.9,727.5,717.1,689.6
2026-04-12,648.4,621.6,599.3,583.7,588.9,600.3,609,578.2,573.7,585.5,569.7,585.9,602.3,594.7,630.2,641.2,668.5,701.9,739.2,762.3,756,738.1,719.4,692.3
2026-04-13,647.4,616.4,593,574.8,579.8,601.2,628.8,677.5,710,683.6,666.7,600.9,536.6,563.9,552.3,605.8,656.3,694.5,727.5,754.8,753.7,732.1,713.5,682.3
2026-04-14,633.6,601.7,578.5,569.2,569.4,589.7,621.6,677.8,725,747.8,740.7,751.1,729.3,746.2,731.7,731.1,750.7,780.8,787.7,798.4,784.2,757.2,737.3,705.4
2026-04-15,657.2,621.9,598.5,587.4,593.8,609,633.9,650.8,659.1,621.3,542.6,518.7,494.6,505.2,516.4,547.8,604.7,664.8,709.5,768.6,783.6,769,751.7,726.3
2026-04-16,679.4,640.7,617.2,607.2,608.3,627.7,639.7,605.8,579.8,569.3,554.4,516.3,486.1,498.3,511.6,548.8,605,674.4,726.1,776.5,776.4,759.1,731,696.6
2026-04-17,645.6,610.9,584.1,569.9,571.5,587.9,622.5,684.3,738.3,753.6,733.3,700.7,678.9,698.2,674.9,714.1,723.8,750.3,749,762.3,749.6,725.9,709.6,683.4
2026-04-18,638.3,603.8,582.6,568.9,568.3,575.6,586.8,587.9,602,628.1,643.2,638.9,637.5,643.1,646,647,672.8,720,735.1,755.5,743.9,724.2,708.8,686.8
2026-04-19,642.3,610.1,587.5,574.2,578.4,582.7,594.6,604.3,597.9,591.7,577.1,575.8,586.7,586.1,594,606.6,636.5,682.4,713.3,739.1,735,713.3,696.7,667.3
2026-04-20,628.2,601.1,577.3,564.5,566.2,578.9,611.1,621.3,649,657.1,655.4,671.2,669,658.9,668.4,681.7,688.9,716.4,725.8,757.8,756.1,742.9,733.5,711
2026-04-21,682.4,656.8,639.3,623.9,626.9,644.1,658.4,632.3,615.9,590.1,525.6,503.1,490.7,512.1,560,589.5,659.2,697.1,728.6,766.2,767.6,753,742.7,714.7
2026-04-22,667,633,608.6,591.7,589.3,601.7,631.6,678.5,731.2,707.9,716.5,704.1,704.9,708.9,725.7,735,770.2,806.7,816,822.7,799.8,771.3,747.7,719.1
2026-04-23,673,644.3,623.2,608.3,609.4,624.4,652.9,673.9,673.9,674.3,695.4,674.7,660,719.1,682.4,682,665,712.3,735.4,776.8,782.9,764.1,745.3,721.6
2026-04-24,673,648.5,631.2,621.3,624,643,650.9,609.6,581.6,555.8,528.4,501.1,483.1,500,516.1,548.7,596.9,654.3,703.2,770.7,788.3,773.1,758.3,735.4
2026-04-25,692.6,655.7,638.4,627.6,627.7,637.2,628.4,555.5,514.7,488.7,477.6,473.7,473.4,479.1,491.2,535.8,573.4,634.7,680.1,724.3,747.3,740.6,727.1,698.6
2026-04-26,656.5,624.5,610.9,598.4,600.6,610.6,609.5,588.5,580.3,565.7,517.7,559,575.8,555.1,565.1,563.3,595.1,646.2,688.4,726.7,742,733,719.2,697.2
2026-04-27,655.9,631.1,618.1,611.3,610.3,629.2,630.7,582.4,560.9,545.7,526.8,509.7,501.8,516.3,536.9,588.5,634.3,671.1,707.1,752.1,772.4,754.3,740.3,707.5
2026-04-28,667.1,629.1,597.6,577.4,578.6,595.7,612.9,626.6,655.1,675.8,684.4,606.3,596,638.2,647.9,667,685.2,710.8,736.9,770.4,764,742.5,725.2,694.7
2026-04-29,652.7,619.9,598.8,582.1,587.4,602.6,625.8,642,633,635.3,634.4,638.3,627.6,655.6,643.9,635,651.4,705.4,743.8,780.4,782.7,762.9,742.5,716.5
